pergunta;resposta
De onde origina-se o termo 'imperium', usado para descrever o conceito de império?;latina
Como é geralmente definido um império segundo o texto?;uma grande área territorial com nações e povos diversos governados por um soberano ou oligarquia
Qual é a estrutura de governança típica de um império?;soberano ou oligarquia
Como os impérios são normalmente criados segundo o texto?;por meio de conquistas
Qual é o nome dado à autoridade central em um império?;metrópole
Quais partidos políticos são associados ao imperialismo segundo os fatos?;Partido Canadense e Partido Conservador do Canadá (1867-1942)
Quais genocídios são mencionados como tendo o imperialismo como motivação?;genocídio circasso e genocídio herero e namaqua
Quais livros são explicitamente vinculados ao estudo do imperialismo nos fatos?;"Culture and Imperialism"" e ""Faultline 49"
Qual área acadêmica está diretamente relacionada ao estudo do imperialismo segundo os fatos?;teorias políticas
Qual era histórica está associada ao imperialismo no contexto de Angola?;era do imperialismo
