pergunta;resposta
Qual nome também é usado para descrever a floresta amazônica em inglês?;Também conhecida em inglês como Amazon rainforest ou Amazonia.
Quantos países integram a bacia da Amazônia?;Nove nações.
Qual porcentagem a Amazônia representa nas florestas tropicais do mundo?;Mais da metade das florestas tropicais remanescentes.
Em qual estado ou departamento no Brasil está localizada a maior parte da floresta amazônica?;A maior parte da floresta amazônica está no estado do Amazonas.
Qual é o nome holandês para a floresta amazônica?;Amazoneregenwoud.)
Quantas espécies de árvores diferentes existem na Amazônia?;16.000 espécies.
Qual operação ambiental foi realizada recentemente na Amazônia?;Operação Hymenaea, em 2016.
Quantas coordenadas geográficas mencionam a latitude e longitude da Amazônia?;-3.0 latitude e -60.0 longitude.
Qual idioma nativo é associado à floresta amazônica?;Português.
Que filme retrata a fauna da Amazônia de forma destacada?;Manual Antonio.
