pergunta;resposta
Qual é a principal medida usada para avaliar a desigualdade econômica?;Coeficiente de Gini
Qual índice considera tanto o desenvolvimento humano quanto a desigualdade?;Índice de Desenvolvimento Humano Ajustado pela Desigualdade
Como a globalização afeta a desigualdade entre países e dentro deles?;Reduz a desigualdade global, mas aumenta a desigualdade dentro dos países
Quais são os dois principais aspectos da desigualdade econômica discutidos no contexto?;Distribuição de renda e distribuição de riqueza
Quais conceitos são importantes em discussões sobre igualdade?;Equidade, igualdade de resultados e igualdade de oportunidades
O que o coeficiente de Gini mede?;O nível de desigualdade em uma população
Como a maior desigualdade afeta a duração do crescimento econômico?;Dificulta a duração do crescimento, mas não afeta a taxa de crescimento
Qual é uma diferença-chave entre a distribuição de renda e a de riqueza?;Renda refere-se ao dinheiro recebido, enquanto riqueza refere-se aos bens possuídos
Quais são os dois principais tipos de desigualdade econômica mencionados no contexto?;Desigualdade entre países e desigualdade dentro de grupos dentro do mesmo país
Qual é o impacto da globalização na desigualdade dentro dos países?;Aumenta a desigualdade dentro dos países
