pergunta;resposta
A qual filo pertencem os ctenóforos?;Ctenophora
Qual a característica marcante da locomoção dos ctenóforos?;Placas cteniais
Como os ctenóforos capturam suas presas?;Colocélidos
Qual a simetria corporal dos ctenóforos?;Radial
Qual a principal forma de reprodução dos ctenóforos?;Assexuada
Qual a função dos canais ambulacrais nos ctenóforos?;Digestão e transporte de nutrientes
Qual a ausência marcante no sistema digestório dos ctenóforos?;Ânus
Como é o corpo dos ctenóforos em termos de organização tecidual?;Dipelomático
Qual a principal característica das células colócitos?;Contêm estruturas adesivas para capturar presas
Qual a ausência de sistema em ctenóforos que é comum em outros animais?;Sistema respiratório
