pergunta;resposta
Onde está localizado o Parlamento Escocês?;Na área de Holyrood, em Edimburgo.
Quantos membros o Parlamento Escocês possui?;129 membros (MSPs).
Qual sistema de votação é utilizado para eleger os membros do Parlamento Escocês?;Sistema de representação proporcional misto (Additional member system).
Quando foi realizada a última eleição para o Parlamento Escocês?;Em 5 de maio de 2016.
Qual ato estabeleceu o Parlamento Escocês atual?;Lei da Escócia de 1998.
Quantos membros do Parlamento Escocês são eleitos por distritos geográficos?;73 membros.
Quais são as duas categorias de distritos no sistema eleitoral do Parlamento Escocês?;Distritos geográficos e regiões.
Quando foi convocado o primeiro período legislativo após a Lei de 1998?;Em 12 de maio de 1999.
Quais são alguns dos comitês do Parlamento Escocês?;Economia, Energia e Turismo, Educação, Finanças e Governo Local.
Quem é o líder atual do Parlamento Escocês?;Alison Johnstone.
