pergunta;resposta
Qual é o principal método utilizado para medir a desigualdade econômica?;O Coeficiente de Gini.
Como a globalização afeta a desigualdade econômica entre países e dentro deles?;Reduz a desigualdade global entre nações, mas aumenta a desigualdade dentro dos países.
Qual índice considera a desigualdade ao avaliar o desenvolvimento humano?;O Índice de Desenvolvimento Humano Ajustado pela Desigualdade.
O que é uma consequência de uma maior desigualdade econômica segundo o contexto?;Dificulta a duração do crescimento econômico, embora não afete sua taxa.
Quais são dois conceitos importantes relacionados à igualdade mencionados no texto?;Equidade e igualdade de oportunidades.
Qual livro de Thomas Piketty está associado ao estudo da desigualdade econômica?;Capital no Século XXI.
Qual movimento social é citado como sendo motivado pela desigualdade econômica?;Occupy Wall Street.
Quem é um economista destacado pelo estudo da desigualdade econômica?;Branko Milanović.
Além de renda e riqueza, qual outro fator é considerado nas medições de desigualdade econômica?;Consumo.
Como a equidade difere da igualdade de resultados?;A equidade refere-se à justiça no acesso a recursos, enquanto a igualdade de resultados busca uniformizar condições entre indivíduos.
