pergunta;resposta
Qual era a religião predominante dos Huguenotes?;calvinismo
Quantos Huguenotes deixaram a França após a revogação do Édito de Nantes?;300 000
Em que data ocorreu a revogação do Édito de Nantes?;18 de outubro de 1685
Quais regiões da França tinham maioria de Protestantes Luteranos?;Alsácia, Moselle e Montbéliard
Quem era o monarca francês responsável pelas perseguições aos Huguenotes?;Luís XIV
Qual denominação religiosa pertenciam os Huguenotes?;Igreja Reformada
Quais lugares são nomeados em homenagem aos Huguenotes nos Estados Unidos?;Huguenot em Orange County, Nova York, e Staten Island
Qual grupo religioso era majoritário nos Huguenotes?;Calvinistas
Qual foi o evento que levou à expulsão dos Huguenotes da França?;revogação do Édito de Nantes
Qual a diferença religiosa entre os Huguenotes e os Protestantes da Alsácia?;os Huguenotes eram Calvinistas, enquanto os da Alsácia eram Luteranos
