pergunta;resposta
Qual país contém a maior parte da Amazônia?;Brasil.
Quanto da floresta tropical do mundo está na Amazônia?;60%.
Quantos países fazem parte da bacia hidrográfica da Amazônia?;Nove (Bolívia, Colômbia, Equador, Guiana Francesa, Guyana, Peru, Suriname e Venezuela).
Qual área protegida está localizada na Amazônia?;Parque Nacional do Jaú.
Quem morreu na Amazônia?;Guillermo Cervantes e Maria Koepcke.
O que é a Amazônia em termos de floresta?;Floresta tropical.
"O que é a ""Amazônia Legal""?";Área protegida no Brasil, definida pela Superintendência do Desenvolvimento da Amazônia (SUDAM).
A Amazônia foi reconhecida como Patrimônio da Humanidade?;Sim, em 2000.
Como a mudança climática afetou a Amazônia?;Causou aumento das secas na região.
Qual rio principal corre através da bacia da Amazônia?;Rio Amazonas.
