pergunta;resposta
Qual é a capital do estado de Victoria, na Austrália?;Melbourne
Qual é a população estimada do estado de Victoria?;Aproximadamente 6,6 milhões de habitantes
Qual é o principal porto comercial da Austrália localizado em Victoria?;Port of Melbourne
Qual é o nome do famoso estádio de críquete em Melbourne?;Melbourne Cricket Ground (MCG)
Qual é o tipo de governo do estado de Victoria?;Parlamentarista e democrático
Qual é a principal atividade econômica de Victoria?;Manufatura, serviços e agricultura
Qual é o nome do parque botânico histórico em Melbourne?;Royal Botanic Gardens
Qual é o nome do líder político atual de Victoria (2023)?;Daniel Andrews
Qual é o nome da universidade mais antiga de Victoria?;Universidade de Melbourne
Qual evento histórico está associado à região de Ballarat em Victoria?;A corrida de ouro de 1851
