pergunta;resposta
Qual é a diferença principal entre a comutação de pacotes e a comutação de circuitos?;A comutação de pacotes encaminha pacotes individualmente, enquanto a comutação de circuitos utiliza caminhos dedicados entre os nós.
Qual é o objetivo principal da comutação de pacotes?;Otimizar o uso da largura de banda da rede, minimizar a latência e aumentar a robustez da comunicação.
Quais são os dois tipos principais de comutação de pacotes?;Com ligação (circuito virtual) e sem ligação (datagrama).
Qual protocolo utiliza a comutação de pacotes sem ligação?;O protocolo IP (Internet Protocol).
Quem é conhecido por ter contribuído para a desenvolvimento da comutação de pacotes?;W. David Sincoskie, Donald Davies, Paul Baran e Sharla Boehm.
Qual é um exemplo de tecnologia de comutação de pacotes com ligação?;ATM (Asynchronous Transfer Mode), Frame Relay e X.25.
Quais são os benefícios da comutação de pacotes em redes de computadores?;Melhor utilização da largura de banda, menor latência e maior robustez na comunicação.
Qual é o principal desvantagem da comutação de pacotes?;Variabilidade na qualidade de serviço, jitter e atrasos diversos.
Qual é a principal função da comutação de pacotes em redes de computadores?;Facilitar a transmissão eficiente de dados com roteamento dinâmico.
Quais categorias estão associadas à comutação de pacotes no contexto fornecido?;Computação e Telecomunicações.
