pergunta;resposta
Quantos alunos estão matriculados na Universidade de Chicago?;18452
Quais são as sete escolas profissionais da universidade?;Sete escolas profissionais.
Em qual ano foi fundada a Universidade de Chicago?;1890
Quantas divisões de pesquisa acadêmica existem na universidade?;Quatro
Qual o nome do centro presidencial de Barack Obama na universidade?;Centro Presidencial de Barack Obama
Onde ocorreu a primeira reação nuclear controlada?;Sob o campo de Stagg da universidade.
Quais são as quatro divisões de pesquisa acadêmica da universidade?;Quatro divisões de pesquisa acadêmica.
Qual é a imprensa universitária mais conhecida da Universidade de Chicago?;University of Chicago Press
Quantos membros da faculdade e corpo docente há na universidade?;Dado não disponível nos dados fornecidos.
Qual foi um avanço importante na física realizado na Universidade de Chicago?;A primeira reação nuclear auto-sustentável do homem.
