pergunta;resposta
Qual é o objetivo principal dos movimentos islamistas na implementação do Islã no Estado ou sociedade?;implementar a xaria, unidade política pan-islâmica e criação de Estados islâmicos.
O que os islamistas rejeitam expressamente em suas ideologias políticas?;influências não-muçulmanas, especialmente ocidentais ou econômicas universais, militares, políticas, socialis ou culturais.
Qual é a visão dos islamistas sobre o papel da democracia em suas sociedades?;rejeição total de demócratas.
O que os movimentos islamistas consideram como a base para seus atos terroristas e ataques?;motivações religiosas.
Qual é o objetivo do islamismo em termos de organização política no contexto islâmico global?;unidade política pan-islâmica.
O que os movimentos islamistas defendem como a forma de governo ideal para as sociedades islâmicas?;Estado islâmico.
Qual é o principal objetivo da xaria em termos de governança das sociedades islâmicas segundo os islamistas?;implementação total e exclusiva.
O que os movimentos islamistas consideram como as influências externas mais perigosas para a integração do Islã em suas sociedades?;influências não-muçulmanas, especialmente ocidentais ou econômicas universais.
Qual é o papel dos movimentos islamistas na criação de Estados islâmicos no contexto global?;seu objetivo principal.
O que os movimentos islamistas acreditam sobre as influências não-muçulmanas em suas sociedades e governos?;totalmente rejeitadas e eliminadas.
