pergunta;resposta
Qual é o outro nome utilizado para descrever a floresta amazônica?;Também conhecida como Amazônia.
Quais são os países que compõem a região da Amazônia?;Ela inclui território pertencente a nove nações, como Brasil, Peru, Colômbia, entre outros.
Qual é a área total coberta pela floresta tropical na bacia amazônica?;5.500.000 quilômetros quadrados (2.100.000 milhas quadradas).
Qual porcentagem da Amazônia representa das florestas tropicais do mundo?;Mais de 50% das florestas tropicais remanescentes.
Quantas espécies de árvores são encontradas na floresta amazônica?;Cerca de 16.000 espécies de árvores.
Quais ações humanas afetam significativamente a Amazônia?;Atividades como desmatamento, queima e agricultura intensiva.
Qual é a função da Amazônia no equilíbrio climático global?;Ela ajuda a regular o clima capturando gases do efeito estufa.
Quais os impactos ambientais da degradação da Amazônia?;Aumento da emissão de CO2 e perda de biodiversidade.
Quantas comunidades indígenas vivem na Amazônia?;Milhares de tribos isoladas e semi-isoladas.
Qual a importância da Amazônia para a biodiversidade global?;É um hotspot de biodiversidade, abrigando milhões de espécies.
