pergunta;resposta
Quem são os cientistas creditados com a descoberta do oxigênio?;Carl Wilhelm Scheele e Joseph Priestley.
Qual é a função do ozônio na camada atmosférica?;Proteger a Terra da radiação ultravioleta.
Como o oxigênio é utilizado em aplicações médicas?;Para pacientes com dificuldade respiratória, por meio de concentradores de oxigênio.
Qual é o papel do oxigênio no processo de ferrugem?;Participa de reações de oxidação que causam a corrosão do ferro.
Qual é a fórmula química do gás oxigênio?;O₂.
Como o oxigênio contribui para a atmosfera terrestre?;É essencial para a respiração e a combustão.
Quais são exemplos de aplicações industriais do oxigênio?;Produção de aço, soldagem e propelente de foguetes.
Por que o oxigênio é considerado importante no corpo humano?;É necessário para a respiração celular e a produção de energia.
Como a abundância do oxigênio na crosta terrestre se compara a outros elementos?;É o mais abundante, compõe quase metade da crosta.
Qual é uma das características perigosas do oxigênio?;É um forte agente oxidante e pode causar incêndios.
