pergunta;resposta
Qual é a definição de força em física?;Uma quantidade que mede a interação que altera o movimento de um objeto.
Quais são as unidades de medida da força?;Newton (N).
Qual é a fórmula que relaciona força, massa e aceleração?;F = m × a (força igual a massa multiplicada por aceleração).
Quais são os dois tipos principais de forças?;Forças de contato e forças de campo.
Qual é a unidade SI da força?;Newton (N).
Como as forças desequilibradas afetam um objeto?;Causam aceleração no objeto.
O que a força tem a ver com o movimento de um objeto?;A força pode alterar o estado de movimento de um objeto.
Qual é a diferença entre forças de contato e forças de campo?;As forças de contato exigem contato físico, enquanto as forças de campo atuam à distância.
Como a força está relacionada às leis de Newton?;É o fator central que descreve o movimento e as interações segundo as leis de Newton.
Qual é um exemplo de força de contato?;Atrito ou tração.
