pergunta;resposta
Qual é a maior cidade da Polônia?;Varsóvia
Em que rio Varsóvia fica?;Vístula
A que distância fica Varsóvia do mar Báltico?;cerca de 260 km
Qual é o apelido de Varsóvia devido à sua reconstrução após a Segunda Guerra Mundial?;Cidade Fênix
Qual é a organização da União Europeia com sede em Varsóvia?;Frontex
Qual é a população de Varsóvia em 2012?;1.716.855
Qual é o sítio da UNESCO localizado em Varsóvia?;Velha Cidade
Qual universidade está localizada em Varsóvia?;Universidade de Varsóvia
Qual ponte está localizada em Varsóvia?;Ponte Śląsko-Dąbrowski
Qual é o nome do gueto histórico localizado em Varsóvia?;Gueto de Varsóvia
