pergunta;resposta
Qual o principal agente causador da Peste Negra?;a bactéria Yersinia pestis.
Em que período a Peste Negra atingiu o pico na Europa?;entre os anos de 1347 e 1351.
Qual foi o impacto da Peste Negra na população mundial?;reduziu a população mundial de 475 milhões para 350–375 milhões.
Além de convulsões religiosas, quais outros impactos a Peste Negra gerou?;sérios impactos sociais e económicos.
Como a Peste Negra se propagou inicialmente a partir da Ásia?;pelo longo da Rota da Seda.
Qual o nome do autor que possui a fonte Geoffrey the Baker?;Chronicon Angliae.
Qual a principal área de interesse de Sharon N. DeWitte?;Black Death.
Qual a legenda da imagem 'Plague bubo.jpg'?;Bubo da peste.
Quantas mortes causou a peste negra?;75000000.
Qual a idade da epidemia na China?;1331.
