pergunta;resposta
Quem cunhou o termo 'sistema imunitário'?;Ilya Ilyich Mechnikov.
Qual a consequência de um sistema imunológico hiperativo que ataca tecidos normais?;autoimunidade.
O que é a imunidade adquirida?;A capacidade do organismo criar memória imunológica na sequência de uma resposta inicial a um agente específico.
Qual a importância da imunidade adquirida em relação à vacinação?;É a base da vacinação.
Qual é uma consequência médica da Sepsis?;Immune system.
Qual a área científica dedicada ao estudo do sistema imunitário?;Imunologia.
O que é a imunodeficiência?;Quando a atividade do sistema imunitário é inferior ao normal.
Qual é uma função dos linfócitos?;Lymphocyte faz parte do sistema Immune system.
Qual a relação entre César Milstein e o sistema imunitário?;César Milstein é conhecido por Immune system.
Qual a especialização da área de Rheumatology?;Rheumatology tem especialização em Immune system.
