pergunta;resposta
Qual é a definição de força segundo Newton?;Força é a força necessária para acelerar uma massa unitária.
Qual é a unidade da força no Sistema Internacional?;Newton (N)
Quais são os dois tipos principais de forças?;Forças de contato e forças não de contato.
Dê um exemplo de força de contato.;A força de atrito.
Dê um exemplo de força não de contato.;A força gravitacional.
Qual lei relaciona força, massa e aceleração?;A segunda lei do movimento de Newton.
O que acontece quando a força resultante é zero?;O objeto está em equilíbrio e não se move.
Como a força afeta o movimento de um objeto?;Alterando sua velocidade ou direção.
O que causa a deformação em um objeto?;A aplicação de força além da elasticidade.
Qual é a relação entre força e aceleração?;Força é diretamente proporcional à aceleração.
