pergunta;resposta
Qual a principal característica de um motor a vapor?;Converter energia térmica em energia mecânica.
Qual o fluido de trabalho essencial para o funcionamento de um motor a vapor?;Vapor d'água.
Em que século o motor a vapor ganhou destaque e impulsionou a Revolução Industrial?;Século XVIII.
Qual o principal componente do motor a vapor responsável por transformar a pressão do vapor em movimento?;Pistão.
Qual o papel da caldeira no funcionamento do motor a vapor?;Gerar o vapor d'água necessário.
Qual a relação entre o motor a vapor e a locomoção?;Foi fundamental para o desenvolvimento das locomotivas a vapor.
Além das locomotivas, em que outros setores o motor a vapor foi amplamente utilizado?;Indústria têxtil e mineração.
Qual o principal processo que ocorre dentro do cilindro de um motor a vapor?;Expansão do vapor.
Qual a principal desvantagem do motor a vapor em comparação com motores mais modernos?;Baixa eficiência energética.
Qual o impacto do motor a vapor na produção industrial?;Aumentou significativamente a capacidade produtiva.
