pergunta;resposta
Em que ano o Painel Intergovernamental sobre Mudanças Climáticas (IPCC) foi criado?;1988
Qual o principal objetivo do IPCC?;Sintetizar e divulgar o conhecimento mais avançado sobre as mudanças climáticas
O IPCC produz pesquisa original sobre mudanças climáticas?;Não, o IPCC reúne e resume o conhecimento produzido por cientistas independentes.
Qual prêmio o IPCC recebeu em 2007?;Prêmio Nobel da Paz
Quantos grandes relatórios o IPCC produziu até o contexto fornecido?;Cinco
Qual é a abreviação de Intergovernmental Panel on Climate Change?;IPCC
Em qual cidade está localizada a sede do IPCC?;Geneva, Switzerland
Além das Nações Unidas, qual outra organização ajudou a criar o IPCC?;Organização Meteorológica Mundial (OMM)
Que tipo de organização é o IPCC?;Organização científico-política
Qual é o papel de Filippo Giorgi em relação ao IPCC?;Pertence à instituição Intergovernmental Panel on Climate Change
