pergunta;resposta
Qual é o principal desafio ambiental relacionado à Floresta Amazônica?;Desmatamento
Em qual estado do Brasil está localizada a maior parte da Amazonia?;Pará
Qual é o principal poluidor da água da Amazonia?;Áreas agrícolas e lavouras de monocultura
Em que ano a Amazônia registrou seu maior desmatamento?;2021
Qual é o principal animal da Amazonia em termos de peso total no planeta?;Vinhosa (São Gonçalo do Rio Verde)
Qual é a principal fonte de poluição no Oceano Atlântico por resíduos da Amazônia?;Resíduos resultantes de desmatamento e derramamentos de petróleo
Em que ano foi criada a Reserva Biológica do Xingu?;1961
Qual é o nome da maior cidade na Amazônia no Brasil?;Belém (Pará)
Em que ano a Amazonia foi declarada Patrimônio Mundial pela UNESCO?;2015
Qual é o principal problema de saneamento básico na Amazônia?;Deficiência de infraestrutura e acesso limitado a serviços básicos
