pergunta;resposta
Qual o princípio fundamental de funcionamento de uma máquina térmica, como o motor a vapor?;O calor é uma forma de energia que pode ser utilizada para produzir trabalho.
Em reatores nucleares, qual a função do motor a vapor?;Geração de eletricidade.
Qual o fluido de trabalho utilizado em um motor a vapor?;Vapor de água sob alta pressão e temperatura.
O que ocorre com a energia interna do vapor durante o funcionamento de uma turbina a vapor?;Diminui, convertendo-se em energia mecânica.
Qual o tipo de energia que impulsiona a embarcação USS Ashuelot?;Steam engine (motor a vapor).
Qual o nome do construtor associado à invenção do motor a vapor?;Thomas Newcomen.
Qual tipo de energia impulsiona a embarcação Flyer?;Steam engine (motor a vapor).
Qual o tipo de energia que impulsiona a embarcação Portland (1853)?;Steam engine (motor a vapor).
Qual o tipo de energia que impulsiona a embarcação USS Colorado (1856)?;Steam engine (motor a vapor).
Qual o tipo de energia que impulsiona a embarcação SS Maui (1916)?;Steam engine (motor a vapor).
