pergunta;resposta
Qual era a capital da dinastia Yuan?;Dadu
Quais religiões eram praticadas durante o reinado da dinastia Yuan?;Budismo, Mongolismo Tengris, Culto ao Céu Chinês, Shamanismo, Taoísmo, Confucionismo, Religião Popular Chinesa, Cristianismo Nestoriano Chinês, Catolicismo Romano, Judaísmo, Maniqueísmo Chinês, Islã
Quando a dinastia Yuan chegou ao fim?;1368
Quem foi o líder da dinastia Yuan durante seu declínio?;Toghon Temür
Qual era o nome do império mongol durante o reinado da dinastia Yuan?;Império Mongol
Qual foi o significado da Batalha de Yamen para a dinastia Yuan?;Foi um evento crucial na conquista da dinastia Song.
Qual dinastia foi precedida pela dinastia Yuan?;Dinastia Song
Qual era a estrutura administrativa da dinastia Yuan?;Provincias do Império Mongol
Qual dinastia sucedeu a dinastia Yuan?;Dinastia Ming
Quais eventos foram marcantes durante o reinado da dinastia Yuan?;Conquista da dinastia Song, Batalha de Yamen, Rebeliões dos Turbanes Vermelhos
