pergunta;resposta
Qual é o nome do elemento químico referido no contexto?;Oxygen
Em qual estado da matéria o oxigênio está na atmosfera terrestre?;Gás
Qual é a notação química do oxigênio?;O
Quantos átomos de oxigênio formam uma molécula de oxigênio no ar?;2
Qual é a porcentagem aproximada de oxigênio na atmosfera terrestre?;21%
O oxigênio é essencial para qual processo vital nos seres humanos?;Respiração
Em que ano foi descoberto o oxigênio?;1774
Quem é creditado pela descoberta do oxigênio?;Antoine Lavoisier
O oxigênio é classificado em qual grupo na tabela periódica?;16
Qual elemento químico tem uma afinidade maior pelo oxigênio, formando a água?;Hidrogênio
