pergunta;resposta
Qual era o nome da dinastia que governou a China após a queda da dinastia Song?;Dinastia Yuan
Quem foi o fundador da Dinastia Yuan?;Kublai Khan
Qual é a principal característica da administração da Dinastia Yuan?;Divisão territorial em províncias administrativas
Qual foi o impacto da Dinastia Yuan na economia da China?;Expansão do comércio marítimo e uso de papel-moeda
Qual é o período histórico da Dinastia Yuan?;1271 a 1368
Qual é o nome do sistema de governo estabelecido pelos mongóis na China?;Sistema de governança dualista
Quais são as duas línguas oficiais durante a Dinastia Yuan?;Mongol e chinês
Qual foi a causa principal da queda da Dinastia Yuan?;Rebeldias locais e corrupção administrativa
Qual é a importância cultural da Dinastia Yuan?;Promoção de intercâmbios culturais entre o Oriente e o Ocidente
Qual é o legado mais duradouro da Dinastia Yuan?;Unificação territorial da China
