pergunta;resposta
Qual é a capital da Polônia?;Varsóvia
Em qual país está localizada Varsóvia?;Polônia
Qual foi um evento significativo para Varsóvia na Segunda Guerra Mundial?;A Revolta de Varsóvia em 1944
Qual é o nome do rio que atravessa Varsóvia?;Vístula
Qual é a população aproximada de Varsóvia?;1,8 milhões (estimativa)
Em qual ano foi reconstruída grande parte de Varsóvia após a Segunda Guerra Mundial?;Começou em meados dos anos 50
Qual é um importante centro cultural e educacional na Polônia localizado em Varsóvia?;Universidade de Varsóvia
Qual museu famoso está localizado no Castelo Real de Varsóvia?;Museu Nacional da Polônia
Em qual século foi fundada a cidade de Varsóvia?;Século 14
Qual é o principal aeroporto internacional na região de Varsóvia?;Francozkie Airport (WAW)
