pergunta;resposta
Qual oceano está localizado ao oeste de Southern California?;Oceano Pacífico
Em qual ano a população de Southern California era de aproximadamente 23,8 milhões de pessoas?;2019
Qual empresa atende à região de Southern California e é mencionada no contexto fornecido?;Fosselman's Ice Cream Company
Quem nasceu em Southern California e é mencionado no contexto?;Jill Barnett
Qual linha de trem possui localidade em Southern California?;Annandale Line
Qual modelo de página wiki é usado por Southern California?;Template:California
Qual festival está localizado em Southern California e é mencionado no contexto?;Epicenter (music festival)
Qual banda tem origem em Southern California e é mencionada no contexto?;Bloodshed
Qual empresa de televisão possui área em Southern California?;NBC Sports California
Quem nasceu em Southern California e é mencionado no contexto como músico?;Tilly Greene
