pergunta;resposta
Quantos Huguenotes deixaram a França após a revogação do Édito de Nantes?;Cerca de 300.000.
Qual foi o principal motivo da emigração dos Huguenotes no final do século XVI?;A revogação do Édito de Nantes em 18 de outubro de 1685 sob Luís XIV.
Qual religião dominava entre os Huguenotes?;O calvinismo.
Quais regiões da França tinham Huguenotes luteranos?;Alsácia, Moselle e Montbéliard.
Qual evento histórico está associado à data de 18 de outubro de 1685?;A revogação do Édito de Nantes.
Qual é a imagem representativa dos Huguenotes mencionada no contexto?;Huguenot obelisk.jpg.
Qual categoria está relacionada à história dos Huguenotes na França?;Category:Huguenot history in France.
Qual grupo histórico está ligado aos Huguenotes como um hiperônimo?;Camisard.
Qual local nos Estados Unidos foi nomeado em homenagem aos Huguenotes?;Orange County, New York.
Qual modelo de página da Wikipedia é usado para os Huguenotes?;Template:French diaspora.
