pergunta;resposta
De onde se originou a Peste Negra?;nas planícies da Ásia Central.
Como a Peste Negra chegou à Europa?;por meio de ratos e pulgas em navios mercantes.
Qual é o nome científico da bactéria causadora da Peste Negra?;Yersinia pestis.
Quantos anos a Peste Negra permaneceu ativa?;até o início do século XX.
Qual foi o impacto da Peste Negra na população europeia?;mata 30 a 60% da população total.
Quando a Peste Negra teve seu pico na Europa?;entre 1347 e 1351.
Como a Peste Negra se espalhou pelo Mediterrâneo?;pelas rotas comerciais da Rota da Seda.
Quais são as formas da doença causada pela Yersinia pestis?;bubônica, pneumônica e septicêmica.
Quem descreveu a propagação da Peste Negra na Inglaterra?;Geoffrey the Baker.
Qual foi o número estimado de mortes na Ásia durante a Peste Negra?;75 a 200 milhões de pessoas.
