pergunta;resposta
Qual é o rio que corre pela cidade de Varsóvia?;Rio Vístula
Qual universidade está localizada em Varsóvia?;Universidade de Varsóvia
Quem foi um político nascido em Varsóvia?;Zbigniew Brzezinski
Qual é o apelido de Varsóvia conhecido internacionalmente?;Cidade Fênix
Onde está sediado a Frontex, a guarda de fronteira europeia?;Varsóvia
Qual é um dos principais monumentos turísticos em Varsóvia?;Coluna de Sigismundo
Qual foi a temperatura máxima registrada em abril em Varsóvia?;30,4°C
Quem nasceu em Varsóvia e se tornou um cientista conhecido?;Kazimierz Kuratowski
Qual é a temperatura mínima média de abril em Varsóvia?;4°C
Qual foi um evento histórico que marcou Varsóvia no século XX?;Levante do Gueto de Varsóvia em 1943
