pergunta;resposta
Quantos números primos existem abaixo de 1000?;168
Qual é o único número primo par?;2
Pares de números primos com diferença de duas unidades são chamados de:;primos gêmeos
Qual teorema afirma que qualquer número natural pode ser fatorado unicamente em fatores primos?;Teorema Fundamental da Aritmética
Qual é o maior número primo conhecido da forma p# + 1?;392113# + 1
Quais são os divisores de um número natural primo?;1 e ele mesmo
Quantos divisores distintos tem um número inteiro primo?;quatro
Qual é o termo usado para números inteiros com módulo maior que 1 e não primos?;compostos
Qual é o menor número primo?;2
Qual é o maior número primo conhecido da forma p# - 1?;15877# - 1
