pergunta;resposta
Qual o nome alternativo para a Amazônia em português europeu?;Amazónia
Quantos quilômetros quadrados de floresta tropical são cobertos na bacia amazônica?;5.500.000 quilômetros quadrados
Quantas nações compartilham a região da Amazônia?;Nove nações
Qual país abriga 60% da Floresta Amazônica?;Brasil
Em que ano a UNESCO declarou uma parte central da bacia amazônica como Patrimônio Mundial da Humanidade?;2000
Quantos biomas terrestres o Brasil possui?;Seis grandes biomas brasileiros
Qual porcentagem do território brasileiro é ocupada pela Amazônia como um bioma?;49,29%
Quantas regiões brasileiras são abrangidas pelo bioma Amazônia?;Três das cinco divisões regionais
Qual porcentagem da floresta tropical remanescente do planeta é representada pela Amazônia?;Mais da metade
Em que ano a Amazônia foi nomeada como uma das Novas Sete Maravilhas Naturais?;2017
