pergunta;resposta
De que palavra é retirada a palavra farmácia?;iz, palavra farmacêutica,
Quais produtos eram vendidos em uma farmácia no passado?;Ingredientes para medicamentos, tabaco e medicamentos patenteados.
O que a raiz grega 'pharmakos' implica?;Feitiçaria ou mesmo veneno.
Como a palavra boticário seria vista pelos falantes de inglês contemporâneos?;Desatualizado ou apenas apropriado se os remédios à base de plantas estivessem disponíveis. Oferecia em grande medida.
Quais outros produtos eram usados pelos farmacêuticos?;Muitas outras ervas não listadas.
Qual o papel dos farmacêuticos na saúde?;Otimização de um tratamento medicamentoso para um indivíduo.
Que outras funções desempenham muitos farmacêuticos?;Proprietários de pequenas empresas.
Que tipo de formação e educação possuem os farmacêuticos?;Educação e treinamento especializados.
Quais são os principais resultados que os farmacêuticos buscam com seus pacientes?;Os resultados de saúde.
Quais são os principais objetivos dos farmacêuticos?;Otimizar um tratamento medicamentoso para um indivíduo.
