pergunta;resposta
Quem formulou originalmente o conceito de desobediência civil?;Henry David Thoreau
Qual movimento na Índia aplicou com sucesso a desobediência civil para a independência do país?;Mahatma Gandhi no processo de independência da Índia e do Paquistão
Qual ativista americano utilizou a desobediência civil na luta pelos direitos civis e o fim da segregação racial nos EUA?;Martin Luther King
Que tipo de modelos de página wiki são usados para descrever a desobediência civil?;Template:Cite book, Template:Media culture, entre outros.
Qual grupo utiliza métodos de desobediência civil segundo o texto?;Refuse Fascism
Quais protestos em Montenegro utilizaram a desobediência civil em 2021?;Montenegrin episcopal enthronement protests
Qual é o tipo de entidade que a desobediência civil representa no contexto dado?;Thing
Que revolução utilizou métodos de desobediência civil na Kyrgyzstan em 2020?;Kyrgyz Revolution of 2020
Qual evento relacionado à desobediência civil é representativo por uma imagem intitulada 'Benjamin D. Maxham - Henry David Thoreau - Restored - greyscale - straightened.jpg'?;Desobediência civil
Quais são algumas categorias associadas à desobediência civil segundo o texto?;Category:Civil disobedience, Category:Activism by type, entre outras.
