pergunta;resposta
Quais povos indígenas foram combatentes na Guerra Franco-Indígena?;Algonquim, Catawba, Ojibwa, Shawnee e Wabanaki Confederacy.
Qual foi um dos comandantes britânicos na Guerra Franco-Indígena?;Edward Braddock.
Em que ano começou a Guerra Franco-Indígena?;1754.
Qual foi o resultado da Batalha de Monongahela em 1755?;Foi um desastre para os britânicos, com a derrota e morte do General Edward Braddock.
Qual foi um dos fatores que contribuíram para o fracasso das operações britânicas nos primeiros anos da guerra?;Má administração, divisões internas e olheiros canadenses eficazes.
Onde a Guerra Franco-Indígena foi travada principalmente?;Ao longo das fronteiras entre a Nova França e as colônias britânicas.
Qual foi um dos motivos da disputa que iniciou a Guerra Franco-Indígena?;O controle da confluência dos rios Allegheny e Monongahela, chamados de Forks do Ohio.
O que aconteceu na Batalha de Jumonville Glen em 1754?;Marcou o início da violência na Guerra Franco-Indígena.
Quais categorias de eventos a Guerra Franco-Indígena está associada?;1750s em Canadá, 1750s nas Treze Colônias, 1760s em Canadá e Guerras envolvendo os estados e povos da América do Norte.
Qual foi um dos resultados da Guerra Franco-Indígena?;A transferência do controle da América do Norte da França para a Grã-Bretanha.
