pergunta;resposta
Qual é a capital da Polônia?;Varsóvia
Em que rio está localizada Varsóvia?;Rio Vístula
Qual foi a população estimada de Varsóvia em 2012?;1 716 855 habitantes
Quais são algumas indústrias presentes em Varsóvia?;Bens de consumo, aço, engenharia eléctrica, automóveis
Quais universidades estão sediadas em Varsóvia?;Universidade de Varsóvia, Universidade Tecnológica de Varsóvia
Qual evento histórico ocorreu em Varsóvia em 1943?;Levante do Gueto de Varsóvia
Em que ano o Centro Histórico de Varsóvia foi declarado Patrimônio da Humanidade pela Unesco?;1980
Qual é o apelido de Varsóvia devido à sua reconstrução pós-Guerra?;Cidade Fênix
Qual é a temperatura média em Varsóvia em maio?;14,8°C
Onde está localizado o Gueto de Varsóvia?;Em Varsóvia
