pergunta;resposta
Qual é o símbolo químico do oxigênio?;O
Quantos protões têm os átomos de oxigénio?;8
Qual é a segunda electronegatividade mais elevada, após o flúor?;Oxigénio
Em que percentagem do volume a atmosfera terrestre contém dioxigénio (O2)?;20,8%
Quem descobriu o oxigênio independentemente em 1774?;Joseph Priestley
O que é formado quando dois átomos de oxigénio se ligam normalmente à temperatura e pressão ambiente?;Dioxigénio (O2)
Qual é a função do ozono na camada de ozono da Terra?;Absorver radiação ultravioleta
Que modelo de página wiki o oxigênio usa para informações sobre riscos químicos?;Template:Chembox Hazards
Quem cunhou o nome oxigénio em 1777?;Antoine Lavoisier
O oxigénio é considerado um elemento do que tipo de grupo químico?;Calcogénios
