pergunta;resposta
Qual é o nome comum para o filo Ctenophora?;Comb-jelly
Que estrutura é usada por Ctenophora para se mover?;Comb rows
Qual é o método principal de alimentação de Ctenophora?;Filtração de partículas usando tentáculos
Qual ciclo de vida caracteriza os Ctenophora?;Estágio polípico e estágio medusa
Qual é o papel dos Ctenophora nos ecossistemas marinhos?;Eles são predadores importantes que controlam populações de organismos marinhos pequenos
Qual característica única os Ctenophora possuem no sistema nervoso?;Rede de células nervosas, não um cérebro centralizado
Como os Ctenophora utilizam a bioluminescência?;Para comunicação e defesa
Qual é a significância evolutiva dos Ctenophora?;São considerados um dos grupos animais mais antigos, com fósseis datando do período Cambriano
Qual é o esquema corporal dos Ctenophora?;Plano corporal cnidário, que inclui um corpo gelatinoso com tentáculos
Qual é a principal diferença entre Ctenophora e outros cnidários?;Ctenophora possuem comb rows para locomoção, enquanto outros cnidários usam flagelos
