pergunta;resposta
Qual o nome alternativo pelo qual a Peste Negra é conhecida?;Morte Negra
Em que continente a Peste Negra se originou?;Ásia
Qual o principal vetor de transmissão da Peste Negra?;Pulgas de roedores
Qual a forma mais comum de manifestação da Peste Negra?;Peste bubônica
Além da peste bubônica, quais outras formas a Peste Negra pode assumir?;Peste septicêmica e pneumônica
Qual o impacto estimado da Peste Negra na população europeia durante o século XIV?;Morte de 30% a 60% da população
Como a Peste Negra contribuiu para o fim do sistema feudal?;Escassez de mão de obra e aumento do poder de barganha dos camponeses
Qual o principal sintoma da peste pneumônica?;Tosse com expectoração sanguinolenta
Qual a característica das bubões causadas pela Peste Negra?;Inchaço doloroso dos gânglios linfáticos
Onde a Peste Negra causou surtos significativos no século XIX?;China, Índia e Vietnã
