pergunta;resposta
Qual a característica distintiva dos ctenóforos em relação à sua locomoção?;A presença de pentes formados por grupos de cílios que utilizam para nadar.
Qual o período geológico em que os ctenóforos aparecem no registro fóssil?;Cambriano.
Qual o tamanho máximo que um ctenóforo adulto pode atingir?;Até 1,5 metros de comprimento.
A que filo pertencem Callianira hexagona, Coeloplana e Vallicula?;Ctenophora.
Qual a principal semelhança entre ctenóforos e medusas?;Morfologia globosa, presença de mesogleia gelatinosa e transparência das membranas.
Qual a autoridade taxonômica associada à classificação dos ctenóforos?;Eschscholtz, 1829.
Qual a classificação taxonômica mais abrangente a que os ctenóforos pertencem?;Phylum.
Além de oceânicos, em que tipo de ambiente aquático os ctenóforos podem ser encontrados?;Estuarinos.
Qual a característica comum às classes de ctenóforos mencionadas no texto?;Tentaculata, Nuda e Scleroctenophora.
Qual a espécie tipo do filo Ctenophora?;Mnemiopsis leidyi.
