pergunta;resposta
Quantas escolas profissionais a Universidade de Chicago possui?;sete
Quantos estudantes a Universidade de Chicago se alistou em 2021?;quinze mil, quinhentos e cinquenta e dois
Em que ano a Universidade de Chicago foi fundada?;1890
Quantas divisões de pesquisa acadêmica a Universidade de Chicago possui?;quatro
Onde está localizada a Universidade de Chicago?;em Chicago, Illinois, EUA
Qual é o símbolo da Universidade de Chicago?;a palavra 'Maroon
Quais são as cores oficiais da Universidade de Chicago?;maroon e dourado
Quem é o presidente atual da Universidade de Chicago?;Paul P. Alivisatos
Quando a Universidade de Chicago comemorou seu bicentenário?;1989-1990
Qual é o troféu esportivo mais prestigioso da Universidade de Chicago?;o Oscar Curtis Trophy
Em que ano a Universidade de Chicago lançou sua primeira revista acadêmica?;1892
