pergunta;resposta
Qual era a principal causa da Peste Negra?;A bactéria Yersinia pestis.
Como a doença era principalmente transmitida?;Por pulgas que viviam em ratos.
Quais eram os sintomas principais da Peste Negra?;Inchaços nos gânglios, febre alta e calafrios.
Qual foi o impacto da Peste Negra na população europeia?;Estimativa de 30% a 60% da população morreu.
Quais teorias errôneas existiam sobre a causa da doença?;Acredita-se que o ar impuro (miasma) ou punições divinas a causassem.
Quais tratamentos eram comuns na época?;Sangria e remédios herbais, embora ineficazes.
Quais são as três formas da Peste Negra?;Bubônica, septicêmica e pneumônica.
Como a pandemia afetou a sociedade europeia?;Perseguição de minorias, como judeus, e mudanças na estrutura social.
Qual foi o papel dos ratos na propagação da doença?;Eram hospedeiros das pulgas que transmitiam a bactéria.
Qual foi o efeito de longo prazo da Peste Negra na Europa?;Decréscimo do feudalismo e transformações na economia e trabalho.
