pergunta;resposta
Qual foi o período de pico da Peste Negra na Europa?;Entre os anos de 1347 e 1351.
Qual bactéria é considerada a principal causa da Peste Negra?;Yersinia pestis.
Qual a estimativa de redução da população mundial causada pela Peste Negra no século XIV?;De 475 milhões para 350–375 milhões.
Por qual rota a Peste Negra provavelmente se espalhou da Ásia para a Europa?;Pela Rota da Seda.
Qual o principal papel dos ratos e pulgas na disseminação da Peste Negra?;Os ratos transportavam pulgas infectadas que transmitiam a bactéria Yersinia pestis.
Qual a região de origem da Peste Negra, segundo as evidências?;Ásia Central ou Ásia Oriental.
Qual a estimativa da porcentagem da população europeia que morreu devido à Peste Negra?;Entre 30% a 60%.
Qual a principal consequência da Peste Negra na Europa, além da perda de vidas?;Criou uma série de convulsões religiosas, sociais e económicas.
Qual a descrição da legenda da imagem 'Flea infected with yersinia pestis'?;Oriental rat flea  infected with the Yersinia pestis bacterium which appears as a dark mass in the gut.
Qual a quantidade estimada de mortes causadas pela Peste Negra?;75 milhões.
