pergunta;resposta
Qual foi a bactéria responsável pela Peste Negra?;Yersinia pestis
Em que período a Peste Negra atingiu seu pico na Europa?;Entre 1347 e 1351
Quais são as formas da peste causada pela Yersinia pestis?;Peste bubônica, septicêmica e pneumónica
Qual foi o local de origem presumido da Peste Negra?;Ásia Central ou Ásia Oriental
Como a peste se espalhou da Crimeia para a Europa?;Por pulgas que viviam em ratos em navios mercantes genoveses
Qual foi a redução percentual da população européia devido à Peste Negra?;Entre 30% e 60%
Quantas pessoas foram estimadas como mortas globalmente pela Peste Negra?;75 milhões a 200 milhões
Quanto tempo levou para que a população européia se recuperasse da Peste Negra?;Cerca de 200 anos
Até quando a peste retornou periodicamente?;Início do século XX
Quando Florença recuperou sua população após a Peste Negra?;Século XIX
