pergunta;resposta
Qual foi o número de mortos durante a Guerra Franco-Indiana?;A guerra teve cerca de 1.500 mortos devido a ferimentos, segundo os registros oficiais.
Quais povos indígenas participaram da Guerra Franco-Indiana?;Foram envolvidos os Algonquins, Catawbas, Ojibwas, Shawnees e a Confederação Wabanaki.
Quem foram os principais comandantes da Guerra Franco-Indiana?;Os comandantes incluíram Edward Braddock, James Wolfe, Sir William Johnson, Daniel Lienard de Beaujeu e James Abercrombie.
Em quais datas a Guerra Franco-Indiana ocorreu?;"A data principal mencionada é ""28 de maio"", embora outros eventos sejam associados a diferentes períodos da guerra."
A Guerra Franco-Indiana faz parte de quais conflitos maiores?;Ela foi parte da Guerra dos Sete Anos e da Guerra dos Sessenta Anos.
Quais foram os principais combates ou campanhas da Guerra Franco-Indiana?;Eventos destacados incluem a Guerra de Louisbourg, a Batalha do Monongahela e a Guerra de Lunenburg.
Qual era a força militar envolvida na Guerra Franco-Indiana?;A força total mencionada foi de 10.000 soldados.
Quais imagens ou mapas estão associados à Guerra Franco-Indiana?;São associados mapas como o de Nova França, imagens da Fortaleza de Le Boeuf e o ataque indígena à Fortaleza do Monongahela.
Quais regiões ou áreas foram afetadas pela Guerra Franco-Indiana?;A guerra envolveu Nova França, as Treze Colônias e partes do Canadá.
Quais são os nomes de campanhas ou eventos específicos da Guerra Franco-Indiana?;Eventos incluem o Siége de Louisbourg, a Guerra de Lunenburg e o Raid em Lunenburg, Nova Escócia.
