pergunta;resposta
Qual é o idioma do termo 'imperium'?;latim
Quem atua na disciplina de Imperialism?;Wolfgang Mommsen
Qual é o principal significado do termo 'Imperialism' no contexto histórico?;denota um território geográfico extenso contendo vários povos e nações, governados por uma autoridade central (imperador ou oligarquia)
Qual imagem representa os russos entrando em Tiflis no ano de 1799?;Roubaud. Russian troops entering Tiflis in 1799.jpg
Quem possui como principal interesse o imperialismo?;Michael Parenti
Qual é a ideologia do Progressive Party (Cape Colony)?;Imperialism
Qual modelo de página wiki usa Imperialism para citar enciclopédias?;Template:Cite encyclopedia
Quem é contestado por imperialismo?;Léon-Étienne Duval
Qual imagem representa a expansão do Império Mongol?;Expansion of the Mongol Empire.svg
Quem é conhecido por imperialismo?;Mykhailo Volobuiev
