pergunta;resposta
Em que ano o Painel Intergovernamental sobre Mudanças Climáticas (IPCC) foi criado?;1988
Quais são as duas organizações das Nações Unidas responsáveis pela criação do IPCC?;Programa das Nações Unidas para o Meio Ambiente (PNUMA) e a Organização Meteorológica Mundial (OMM)
Qual é a sede principal do Intergovernmental Panel on Climate Change?;Genebra, Suíça
Quantos grandes relatórios o IPCC produziu desde sua fundação até 2014?;Cinco
Qual prêmio Nobel o IPCC recebeu em reconhecimento ao seu trabalho?;Prêmio Nobel da Paz em 2007
O que é o papel principal do Intergovernmental Panel on Climate Change?;Sintetizar e divulgar o conhecimento mais avançado sobre as mudanças climáticas, apontando suas causas, efeitos e riscos para a humanidade e o meio ambiente.
Qual título de liderança é atribuído ao líder do IPCC?;Chair
Quem era o líder do IPCC mencionado no contexto fornecido?;Hoesung Lee
O IPCC produz pesquisa original?;Não, o IPCC reúne e resume o conhecimento produzido por cientistas independentes.
Qual é a abreviação do Painel Intergovernamental sobre Mudanças Climáticas?;IPCC
