pergunta;resposta
Qual foi o objetivo principal da União Europeia desde a sua fundação?;promover a paz, seus valores e o bem-estar de seus povos
Quando foi fundada a Comunidade Europeia do Carvão e do Aço?;após a Segunda Guerra Mundial
O que representa a União Europeia, de acordo com o seu Tribunal de Justiça?;uma nova ordem jurídica de direito internacional
Qual é o título da revista acadêmica mencionada no contexto sobre a lei da União Europeia?;Common Market Law Review
Quem é Henry G. Schermers em relação à lei da União Europeia?;um especialista na subdisciplina de direito da União Europeia
Qual é o campo de John Bell, como estudioso jurídico?;direito da União Europeia
O que a UE desenvolveu para superar os limites dos Estados-nação?;instituições políticas, políticas sociais e econômicas
Qual tipo de regras as leis da União Europeia operam nos estados membros?;um sistema de regras
Quem são os membros da União Europeia mencionados no contexto?;estados membros da UE
O que a lei da União Europeia é considerada em um contexto acadêmico de acordo com o conteúdo fornecido?;uma disciplina acadêmica
