pergunta;resposta
Qual é a principal função do sistema imunológico?;proteger o organismo contra doenças.
Quem é creditado com a criação do termo 'sistema imunológico'?;Ilya Ilyich Mechnikov.
Quais são os dois tipos principais de imunidade mencionados no texto?;imunidade inata e imunidade adaptativa.
O que acontece quando o sistema imunológico é menos ativo do que o normal?;imunodeficiência.
O que é o sistema imunológico adaptativo?;capacidade do organismo de se adaptar para reconhecer agentes patogénicos específicos.
Quais são alguns mecanismos utilizados pelo sistema imunológico para detectar patógenos?;fagocitose, sistema complemento e defensinas.
Qual é o termo para quando o sistema imunológico ataca tecidos normais do corpo?;autoimunidade.
Quais células são parte do sistema imunológico adaptativo?;células B, células T e células naturais de killer.
Qual é o papel do sistema complemento no organismo?;ajudar na destruição de patógenos.
O que é a memória imunológica?;processo pelo qual o sistema imunológico 'lembrar' patógenos após uma exposição inicial.
