pergunta;resposta
Quem é creditado por cunhar o nome moderno de comutação de pacotes?;Donald Davies
O que Paul Baran desenvolveu no final dos anos 50?;O conceito de Switching Adaptive Message Block
Qual é um exemplo de método que permite a reconfiguração das rotas em caso de falha de link?;A comutação sem ligação (datagrama)
Por que a comutação de pacotes é considerada mais eficiente?;Porque otimiza o uso da largura de banda e minimiza a latência
Qual é um exemplo de protocolo de comutação de circuitos virtuais?;ATM (comutação de células), Frame Relay ou X.25
O que Sharla Boehm contribuiu para a comutação de pacotes?;Pioneirismo na pesquisa e desenvolvimento de rede de computadores
Como a comutação de circuitos difere da comutação de pacotes em termos de alocação de recursos?;A comutação de circuitos reserva recursos antecipadamente, enquanto a de pacotes utiliza multiplexagem estatística
Qual tipo de comutação garante entrega ordenada e confiável dos pacotes?;Com ligação (circuito virtual)
O que é designado pelo termo 'pacote' em redes de computadores?;A unidade básica de transferência de informação
Quem contribuiu para os primeiros experimentos em rede de pacotes?;W. David Sincoskie
