pergunta;resposta
Qual é o paradigma de comunicação que individualmente encaminha pacotes entre nós através de ligações partilhadas?;comutação de pacotes
Quais são as vantagens da comutação de pacotes em redes de computadores?;otimizar o uso da largura de banda, minimizar a latência e aumentar a robustez
Qual é um dos principais desafios introduzidos pela comutação de pacotes na rede?;variação na qualidade de serviço, jitter e atrasos
Como é chamado o método de encaminhamento onde um caminho virtual fixo é estabelecido para os pacotes?;com ligação (circuito virtual)
Quais são alguns exemplos de comutação por pacotes com ligação?;ATM, Frame Relay e X.25
Como é chamado o método de encaminhamento onde os pacotes são enviados independentemente?;sem ligação (datagrama)
Quem é conhecido por contribuições significativas para a comutação de pacotes?;W. David Sincoskie, Donald Davies e Paul Baran
Qual modelo de página wiki é usado para indicar o uso do inglês americano em contextos relacionados à comutação de pacotes?;Template:Use American English
Quem atua na disciplina e área da comutação de pacotes?;Sharla Boehm
Qual hiperônimo é usado para descrever a comutação de pacotes em termos gerais?;Método
