pergunta;resposta
Quando foi fundida a Universidade de Chicago?;1892
Qual é um símbolo representativo do campus da Universidade de Chicago?;O prédio Lucas
qual é uma faculdade destacada da Universidade de Chicago?;Faculdade de Artes e Humanidades
qual é um prédio notório associado à Universidade de Chicago?;O prédio Maginot
qual prêmio famouso que a Universidade de Chicago seu professor ganhou?;Prêmio Nobel em Física e Matemática
qual é um professor da Universidade de Chicago que ganhou prêmio Nobel?;Alberto A. Mello e Leopoldoamarante
qual é o esporte esportivo mais destacado da Universidade de Chicago?;Futebol americano
qual é a localização geográfica da Universidade de Chicago?;Illinois, EUA
qual é a seriedade da Universidade de Chicago em termos de sustainability environmental?;Muito série e pioneira
qual é a descrição do campus da Universidade de Chicago em relação à natureza:;Ecológico e moderno
