pergunta;resposta
Qual é o nome da Universidade que criou a plataforma OpenCourseWare?;Harvard University
Quem foi o primeiro Presidente dos Estados Unidos?;George Washington
Quantos estados há na Universidade de Harvard, Massachusetts?;13
Em qual ano a Universidade de Harvard foi fundada?;1636
Quem é o atual Presidente da Harvard University?;Larry Bacakian
Qual é o nome do prédio mais alto em Harvard Yard?;Herman计量表Mann Library
Em qual ano foi criada a Harvard Business School (HBS)?;1881
Qual é o nome do primeiro presidente da HBS?;Henry P. Raymond
Em qual cidade está localizada a Harvard Business School (HBS)?;Cambridge, Massachusetts
Qual é o nome do escritório de jogos da Universidade de Harvard?;Harvard Game Board Company
