pergunta;resposta
Qual é o número atômico do oxigênio?;8
Qual é o símbolo químico do oxigênio?;O
A que grupo da tabela periódica o oxigênio pertence?;Calcógenos
Quem foram os primeiros cientistas a descobrir o oxigênio?;Michael Sendivogius, mais tarde confirmado por Carl Wilhelm Scheele e Joseph Priestley
Qual é a principal função da camada de ozônio na atmosfera terrestre?;Absorver radiação ultravioleta, protegendo a biosfera
Qual porcentagem do ar atmosférico é composta por oxigênio?;20,8%
Como se classifica a eletronegatividade do oxigênio em relação aos outros elementos?;Segunda posição, atrás apenas do flúor
Qual processo é responsável por manter os níveis de oxigênio na atmosfera terrestre?;Fotossíntese
Qual aplicação industrial comum utiliza oxigênio na produção de aço?;Processo de produção de aço
Qual empresa produz oxigênio como produto, conforme mencionado nos fatos?;Inox Air Products
