pergunta;resposta
Qual porcentagem de oxigênio está presentes no ar?;21%
O oxigênio é considerado qual tipo de gás?;gás diatómico
Em que setor indutivo é usada a produção industrial de oxigênio?;indústria da computação e eletrônica
O oxigênio dissolvido na água é chamado de qual termo?;oxigensação
Qual é a principal foundação do oxigênio natural?;formosão
O oxigênio tem um papel fundamental em qual processamento químico?;combustão de carbono
Qual é a fórmula química do oxigênio?;O₂
qual porcentagem dos oxigenos no corpo humano são provenientes de ar natural?;aproximadamente 60%
Qual é a principal aplicação do oxigênio na indústria de alimentos?;destilação e armazenagem de alimentos perecíveis
Em qual porcentagem da natureza o oxigênio está mais abundante que a mercúrio?;26,8 times greater
