pergunta;resposta
Qual é a abreviação comum para o sul da Califórnia?;SoCal,
Quantos condados compõem o sul da Califórnia?;oito condados
Qual é o papel econômico do sul da Califórnia?;centro econômico
Quais divisões políticas históricas definem a região?;divisões políticas históricas.
Qual é o nome da região que não é definida pelas oito ou dez divisões municipais?;região do sul da Califórnia,
Quantas regiões existem nos Estados Unidos?;11
Qual é o estado que o sul da Califórnia se estende no leste?;Nevada
Em qual fronteira a região se estende?;mexicana
Qual é o nome da área além da fronteira onde a região se estende?;Tijuana.
Qual é a área total do sul da Califórnia em milhas quadradas?;56505
