pergunta;resposta
Qual foi a principal religião dos huguenotes?;Calvinismo
Em que ano foi revocado o Edicto de Nantes, levando à perseguição dos huguenotes?;1685
Quantos huguenotes deixaram a França após as perseguições?;300 000
Quais regiões francesas tinham maiorias luteranas entre os huguenotes?;Alsácia, Moselle e Montbéliard
Qual é um símbolo significativo associado aos huguenotes?;A cruz huguenote (Croix Huguenote)
Qual foi um evento histórico importante envolvendo os huguenotes na França?;Massacre de Saint Bartholomé
Onde são encontrados lugares nomeados em homenagem aos huguenotes nos Estados Unidos?;Orange County, New York e Staten Island
Qual monarca revogou o Edicto de Nantes, perseguindo os huguenotes?;Luís XIV
Quais grupos étnico-religiosos estão relacionados aos huguenotes?;Scotch-Irish Americans
Qual obra de arte famosa retrata eventos ligados aos huguenotes?;La masacre de San Bartolomé, por François Dubois.jpg
