pergunta;resposta
Qual empresa foi formada pela fusão da British Satellite Broadcasting com a Sky Television?;BSkyB
Em que data a British Satellite Broadcasting começou a transmitir?;25 de março de 1990
Qual foi o destino da British Satellite Broadcasting após sua fusão em novembro de 1990?;Merged with Sky Television plc to form BSkyB
Quais canais britânicos eram de propriedade da British Satellite Broadcasting?;Galaxy, Now, The Computer Channel, The Movie Channel, e The Power Station
Qual foi a data de fundação da British Satellite Broadcasting?;11 de dezembro de 1986
Em que localização estava situada a sede da British Satellite Broadcasting?;Londres, Reino Unido
Qual filme foi produzido pela British Satellite Broadcasting e também filmado em seus estúdios?;Hardware (film)
Qual outro filme além de 'Hardware' foi produzido pela British Satellite Broadcasting?;Memphis Belle
Qual era o nome da empresa após a fusão, que também incluía Sky Italia adquirida em 2014?;BSkyB
Quais categorias de descontinuação e estabelecimento se aplicam à British Satellite Broadcasting?;Categorias:1980s in British television, 1990 in British television, British companies disestablished in 1990, Mass media companies disestablished in 1990
