pergunta;resposta
Qual é a tensão máxima do motor_a_vapor?;24V
Qual é o torque máximo do motor_a_vapor?;65 Nm
qual é a velocidade máxima que o motor_a_vapor pode atingir?;100 km/h
qual componente do motor_a_vapor utiliza brush?;O motor usa brush.
qual é a potência máxima do motor_a_vapor?;35 kW
qual tipo de veículo é o motor_a_vapor adquirido?;Automóvel electrico
qual é a massa do motor_a_vapor?;Aproximadamente 80 kg.
qual é a velocidade de rotação do motor_a_vapor?;Around 3000 RPM
qual é a velocidade máxima de andagem do motor_a_vapor?;100 km/h
qual é a potência maxima que o motor_a_vapor pode atingir?;35 kW
