pergunta;resposta
O que é a desigualdade econômica?;A desigualdade econômica refere-se à distribuição de renda e riqueza entre pessoas ou países.
Qual é a medida mais utilizada para avaliar a desigualdade econômica?;O Coeficiente de Gini.
Como a globalização afeta a desigualdade global?;A globalização reduz a desigualdade entre nações, mas aumenta a desigualdade dentro dos países.
Quais são os tipos de igualdade mencionados no contexto?;Equidade, igualdade de resultados e igualdade de oportunidades.
Qual livro aborda a desigualdade econômica?;Capital no século XXI.
Que índice leva em conta a desigualdade junto ao IDH?;Índice de Desenvolvimento Humano Ajustado pela Desigualdade.
Quem é um estudioso da desigualdade econômica?;Branko Milanović.
Como a maior desigualdade afeta o crescimento econômico?;Torna mais difícil sustentar o crescimento.
Qual movimento cita a desigualdade econômica como causa?;O Occupy Wall Street.
Qual é a diferença entre renda e riqueza?;Renda é o que as pessoas ganham, enquanto riqueza é o que possuem.
