pergunta;resposta
Qual foi a Dinastia Mongol que governou a China entre 1271 e 1368?;Dinastia Yuan
Quem fundou a Dinastia Yuan?;Kublai Khan
Qual foi o primeiro imperador da Dinastia Yuan?;Tiêng (Temujin)
Onde se originou a Dinastia Mongol antes de governar a China?;Mongólia
Qual foi o período histórico durante a qual a Dinastia Yuan governou a China?;Período dos Jurchen e Mongóis
Quais foram as principais contribuições da Dinastia Yuan para o desenvolvimento da China?;Expansão do comércio marítimo, introdução de novas tecnologias e iniciativas culturais
Qual foi a capital da Dinastia Yuan durante seu apogeu?;Dadu (atual Beijing)
Quais foram os principais conflitos enfrentados pela Dinastia Yuan após sua fundação?;Guerras Sino-Mongóis e Rebeliões do Sul
Qual foi o fim da Dinastia Yuan?;Revolta de Zhu Yuanzhang, que levou à fundação da Dinastia Ming
Como a Dinastia Yuan afetou as relações comerciais entre a China e o Ocidente?;A Dinastia Yuan promoveu o comércio marítimo, incluindo a famosa missão de Marco Polo
