pergunta;resposta
De onde os Normandos originaram-se?;Da região da Normandia, no norte da França.
Quem liderou a conquista normanda da Inglaterra em 1066?;Guilherme o Conquista, duque de Normandia.
Qual documento foi criado pelos Normandos para registrar a posse de terras na Inglaterra?;O Domesday Book.
Qual foi o impacto da conquista normanda na língua inglesa?;A língua inglesa absorveu significativamente o vocabulário francês, especialmente em áreas como direito, administração e cultura.
Quais foram as principais contribuições dos Normandos para a Europa medieval?;A difusão da cultura e da cavalaria, a construção de castelos e a influência na formação do feudalismo.
Qual foi o papel dos Normandos na história dos Cruzados?;Eles participaram ativamente das Cruzadas, especialmente na conquista da Terra Santa, como em Jerusalém.
Quais regiões da Europa foram influenciadas pela cultura normanda?;A Inglaterra, a Itália do Sul, a Península Ibérica e partes da França.
Como os Normandos se diferenciaram dos Vikings?;Eles se integraram à cultura francesa, adotaram a língua e os costumes da França, além de se estabelecerem permanentemente na Normandia.
Qual foi o resultado da vitória normanda na Batalha de Hastings?;A estabelecimento da dominação normanda na Inglaterra e a transformação da sociedade inglesa.
Por que os Normandos foram importantes para o desenvolvimento da cavalaria medieval?;Eles aperfeiçoaram a técnica de combate a cavalo e promoveram o ideário cavaleiresco, como a lealdade e a proteção das damas.
