pergunta;resposta
Qual é o nome comum em português para os ctenóforos?;Carambolas-do-mar ou águas-vivas-de-pente
Qual é a característica distintiva dos ctenóforos que permite sua locomover-se usando cílios?;Presença de pentes formados por grupos de cílios
Qual é a faixa de tamanho dos ctenóforos adultos?;De cerca de 1 mm a 1,5 m de comprimento
Em quais ambientes os ctenóforos são encontrados naturalmente?;Águas oceânicas e estuarinas
Os ctenóforos são bioluminescentes?;Sim
Como os ctenóforos são classificados em termos taxonômicos?;Filho
Desde qual período geológico os ctenóforos são encontrados no registro fóssil?;Cambriano
Quais são as subdivisões do filo Ctenophora mencionadas no conteúdo?;Tentaculata, Nuda, Scleroctenophora
Quem descreveu o filo Ctenophora em 1829?;Eschscholtz
Quais são exemplos de espécies pertencentes ao filo Ctenophora mencionadas no conteúdo?;Coeloplana, Callianira hexagona, Vallicula
